baseMean	log2FoldChange	lfcSE	pvalue	padj	GeneSymbol	gene_type
ENSG00000135387.20	11382.6730346785	0.0207180944249891	0.0687191961524917	0.763687842327579	0.852129121847222	CAPRIN1	protein_coding
ENSG00000250155.1	7.62003912393837	-0.103416164735965	0.520863142820795	0.763813822913534	0.852230911938061	CTD-2353F22.1	antisense
ENSG00000225945.1	5.91713378590609	0.103866442201284	0.540482869977426	0.763852716983629	0.852235529764108	RP3-441A12.1	antisense
ENSG00000019485.13	383.596643607131	0.0366685824469977	0.123612418201727	0.764021427919947	0.852384978116613	PRDM11	protein_coding
ENSG00000230109.1	9.7443943441222	-0.103022001068424	0.516168155181336	0.764057690273646	0.852386652556873	RP11-275N1.1	lincRNA
ENSG00000163154.5	5.89382547699203	0.10327740293014	0.545872909638087	0.764183004592778	0.852410110340695	TNFAIP8L2	protein_coding
ENSG00000237719.1	19.4850768063874	-0.0986268901918659	0.41013564217665	0.764114562964195	0.852410110340695	RP1-179N16.3	processed_pseudogene
ENSG00000184481.16	330.605299087247	0.039856807394821	0.134796032469598	0.764148462515337	0.852410110340695	FOXO4	protein_coding
ENSG00000266758.1	3.9291690698689	0.0953496833541116	0.590559297771729	0.764425164427601	0.852602658946064	MIR3680-2	miRNA
ENSG00000263709.1	2.22706396086665	0.0796090529138201	0.633877809420632	0.764424751697465	0.852602658946064	RP11-321A17.4	antisense
ENSG00000186354.10	3.04445228605964	-0.0901545424623811	0.605472060073813	0.764499153294751	0.852607619863582	C9orf47	protein_coding
ENSG00000258793.1	3.04445228605964	-0.0901545424623811	0.605472060073813	0.764499153294751	0.852607619863582	RP11-404P21.3	antisense
ENSG00000260037.5	4.91504818660218	0.100523803951616	0.563683998982125	0.764627511703952	0.852711989016401	CTD-2524L6.3	antisense
ENSG00000270926.1	3.09868243673223	-0.0898302306327209	0.607009224650339	0.764679949022537	0.852731685387314	RP11-551L14.7	unprocessed_pseudogene
ENSG00000228686.2	5.79045214440641	0.102747623958095	0.546194520315218	0.764796094011651	0.852783639728056	RP11-492I21.1	antisense
ENSG00000273680.1	16.2643434401715	0.102506813517442	0.432382501938862	0.76478472613894	0.852783639728056	RP11-996F15.6	antisense
ENSG00000049192.14	7.55704667419577	0.104746365472648	0.512223639187965	0.764842417260906	0.852796512989027	ADAMTS6	protein_coding
ENSG00000138246.15	2198.50133013601	0.0240869721370848	0.0808717156480325	0.765001518151765	0.852896345666974	DNAJC13	protein_coding
ENSG00000156931.15	1073.81751555896	0.0280231167336006	0.0940668052054087	0.764972818734018	0.852896345666974	VPS8	protein_coding
ENSG00000237669.1	1.62448913703274	0.0689977829834745	0.653403594790227	0.765113232525865	0.852928528153805	HCG4P3	unprocessed_pseudogene
ENSG00000212329.1	2.46127498027825	0.0813818745941872	0.630659727726715	0.765134734872119	0.852928528153805	RNU6-316P	snRNA
ENSG00000237214.3	13.5209823547365	0.101879782026777	0.433822288109106	0.765099769242035	0.852928528153805	RP11-12M9.3	processed_pseudogene
ENSG00000079308.17	8.84189864799263	0.103488635323864	0.537709635491085	0.765470387768397	0.853263904830842	TNS1	protein_coding
ENSG00000240733.3	4.68605763371343	-0.0951217539583278	0.581357937544831	0.765638089284609	0.853412045426969	RN7SL502P	misc_RNA
ENSG00000258515.1	13.8453430898671	0.101894450803685	0.43677271967985	0.765726314588084	0.853471589091565	RP11-203M5.7	antisense
ENSG00000277957.1	5.70901150039805	0.101671104013519	0.555998505665793	0.765861401244037	0.853583356206765	SENP3-EIF4A1	protein_coding
ENSG00000164169.12	196.042095242589	-0.0481030199047674	0.167272761879588	0.765966142659649	0.85366129370772	PRMT9	protein_coding
ENSG00000236890.2	3.96525066104765	-0.0953446842591436	0.584177457790509	0.766090244034308	0.853730941111884	XXbac-B476C20.11	processed_pseudogene
ENSG00000102218.5	950.450448013454	0.025522244276355	0.0859766451172332	0.76609826794282	0.853730941111884	RP2	protein_coding
ENSG00000234562.1	6.69429974829856	-0.101839269290046	0.524122635593975	0.766247520748631	0.853780863192492	RP11-193I22.1	processed_pseudogene
ENSG00000271079.1	19.6476190292773	-0.096426540897805	0.398942156998334	0.766181600895752	0.853780863192492	CTAGE15	protein_coding
ENSG00000265817.2	2.41584660390616	0.084807717510854	0.621950778012422	0.766245978573561	0.853780863192492	FSBP	protein_coding
ENSG00000260658.5	8.82044231467591	0.103929269885731	0.524540143072927	0.766322828244212	0.853825975616882	RP11-368L12.1	lincRNA
ENSG00000224596.7	4.00271696737976	-0.0910625991422381	0.598449646814126	0.766500222270423	0.853984822131539	RP11-202P11.1	antisense
ENSG00000139219.18	2.5413340357822	0.0861492933523624	0.620138015535978	0.76669129508417	0.854158893537435	COL2A1	protein_coding
ENSG00000266721.1	6.41211254655787	0.102745062932988	0.53741041890484	0.766745713714173	0.854180711734371	MIR5695	miRNA
ENSG00000172466.15	2885.04048254711	0.0218293787489179	0.0732417812831301	0.766847093262015	0.854254841626289	ZNF24	protein_coding
ENSG00000249437.7	30.8859204542086	0.0874065354534006	0.334586145720192	0.766957179084049	0.854338662986415	NAIP	protein_coding
ENSG00000163661.3	4.80991048180934	0.0990774642000233	0.567522166272761	0.76709359433948	0.854423989972432	PTX3	protein_coding
ENSG00000272799.1	7.31721985262378	0.103916954571404	0.516304862732407	0.767103468016928	0.854423989972432	RP11-474N24.6	lincRNA
ENSG00000126461.14	4897.27366062866	0.0213674444604049	0.0721136894732487	0.767234115761847	0.854530693704408	SCAF1	protein_coding
ENSG00000236484.2	1.42216781189306	-0.0663880624488134	0.655686398675977	0.76731400049328	0.854542038609125	RP11-122G18.6	processed_pseudogene
ENSG00000234473.1	1.42216781189306	-0.0663880624488134	0.655686398675977	0.76731400049328	0.854542038609125	RP11-101E13.1	processed_pseudogene
ENSG00000213598.4	9.52276075002785	-0.101994897059709	0.495692803481518	0.767460816679612	0.854627914886502	RP11-112J1.1	processed_pseudogene
ENSG00000215472.10	8.08372997091149	0.103258911772322	0.519962587283525	0.767447612588079	0.854627914886502	RPL17-C18orf32	protein_coding
ENSG00000132768.13	1586.91236236199	-0.0245832170678857	0.0840713635813359	0.767496355563479	0.854628678750832	DPH2	protein_coding
ENSG00000087269.15	2417.9388427986	0.0215068478531809	0.0728987107818148	0.767642565684718	0.854752672470937	NOP14	protein_coding
ENSG00000147465.11	2.87953531370404	-0.0860012772377048	0.613948858486231	0.767772729539084	0.854858788585927	STAR	protein_coding
ENSG00000197576.13	115.627715559041	0.0541612041933229	0.189725891807386	0.767862050193714	0.85488060534847	HOXA4	protein_coding
ENSG00000160447.6	4.46877820072421	0.0966910944087308	0.576549340469064	0.767844932595193	0.85488060534847	PKN3	protein_coding
ENSG00000117533.14	277.091311290351	-0.0407672818264869	0.141721530418435	0.767977840418209	0.854970699395937	VAMP4	protein_coding
ENSG00000271734.1	2.49282893816837	-0.0858672676947948	0.613507422394813	0.768067272238847	0.855021563518743	RP1-111B22.3	lincRNA
ENSG00000235354.1	1.75007523966621	0.0746592467369009	0.643649592020695	0.768128135995856	0.855021563518743	CTA-276O3.4	processed_pseudogene
ENSG00000231713.2	1.75007523966621	0.0746592467369009	0.643649592020695	0.768128135995856	0.855021563518743	AF064860.7	lincRNA
ENSG00000173540.12	416.958039009608	0.032745468907625	0.112234329755536	0.768296758324405	0.855170440802213	GMPPB	protein_coding
ENSG00000273084.1	31.1927168330271	-0.0842670239137094	0.326477456834547	0.768340774721078	0.855180615357249	RP11-1275H24.3	lincRNA
ENSG00000275025.1	8.68258998920445	0.10282303231861	0.507924437961578	0.768423502119966	0.855233873251802	RP5-875H18.10	antisense
ENSG00000236031.1	1.8354525646329	0.0780277141219861	0.636229689112991	0.768727604452903	0.85541702617488	RP11-269F20.1	antisense
ENSG00000254208.1	3.53353113160564	-0.0916644744736074	0.59132065366687	0.768717220020978	0.85541702617488	RP11-219B4.3	antisense
ENSG00000258479.5	38.3597582034085	-0.0796907170611393	0.303104763038853	0.768644721244986	0.85541702617488	RP11-255G12.1	lincRNA
ENSG00000263045.1	1.93774912733362	0.0731083091415688	0.642592546139235	0.768697988252155	0.85541702617488	RP11-28B23.1	processed_pseudogene
ENSG00000180581.7	31.4185550394372	0.0875941851474512	0.340525963035416	0.76901914262464	0.855702609080128	RP11-251A15.5	processed_pseudogene
ENSG00000261970.1	4.10495281297785	-0.09520025705279	0.574607901466917	0.769061633536684	0.855711058896136	RP11-342L8.2	processed_pseudogene
ENSG00000163141.18	34.5964450154977	-0.087206637943502	0.347539515807958	0.769276178127957	0.855907968188598	BNIPL	protein_coding
ENSG00000236383.8	4.48135262104866	-0.095666055449947	0.572432488871158	0.76930841396667	0.855907968188598	AC109326.1	protein_coding
ENSG00000256898.1	3.81299882594191	0.0887913254551958	0.606124066686395	0.769484215048659	0.856064717445132	RP11-707G14.8	processed_pseudogene
ENSG00000167302.10	310.90376040611	-0.0395953814179793	0.138682227399164	0.769537146411536	0.856084763957774	ENTHD2	protein_coding
ENSG00000275110.1	1.64557438272717	0.0734108334716827	0.64283280229844	0.769590011343876	0.856104734753127	MIR6087	miRNA
ENSG00000171671.6	3.14730621053021	-0.0899769255798235	0.596772256297306	0.769939224450753	0.856454351422469	C11orf76	antisense
ENSG00000244378.1	3.31224310481499	0.0891681926215036	0.603978268610134	0.770060422030514	0.856550311118632	RPS2P45	transcribed_processed_pseudogene
ENSG00000217835.3	2.24801381859424	-0.0792516209238956	0.627895971256926	0.770167026213048	0.856630030380574	RP6-159A1.2	processed_pseudogene
ENSG00000124882.3	2.56232061071921	0.0856210812669012	0.617387324175337	0.770309785234167	0.856749954357827	EREG	protein_coding
ENSG00000108175.16	5776.65031889729	0.0244032271526699	0.0839528275037015	0.770509228302486	0.856916443506064	ZMIZ1	protein_coding
ENSG00000100304.12	3633.18064778475	0.0193222682193919	0.0662054440363378	0.770529369229037	0.856916443506064	TTLL12	protein_coding
ENSG00000170584.10	1650.41476991257	0.0216153055772698	0.0744025501671309	0.770808233257136	0.857187695587221	NUDCD2	protein_coding
ENSG00000227227.1	1.42448954587012	-0.0647468958124019	0.656315502066607	0.770873601300665	0.857221512742897	AC017101.10	antisense
ENSG00000214651.4	2.66857188610388	-0.0848389409760181	0.614551420783543	0.770970454837417	0.857253501748958	RP11-477J21.2	processed_pseudogene
ENSG00000249860.3	1.64093091477304	0.0729602611544815	0.64279978566183	0.771007247974043	0.857253501748958	MTRNR2L5	protein_coding
ENSG00000280163.1	6.45410932769724	-0.099167013213439	0.536727153578581	0.770978103991676	0.857253501748958	CTC-277H1.6	TEC
ENSG00000253506.2	4.08054612367893	0.096346060308584	0.573617337345231	0.771208807589198	0.857438729126942	NACA2	protein_coding
ENSG00000214534.5	4.11845477786862	-0.0923638413156367	0.581954819335765	0.771337297936509	0.857542704148582	ZNF705E	protein_coding
ENSG00000148942.14	29.6950481798151	0.089557544697216	0.35514238049057	0.771438782623018	0.857616647263863	SLC5A12	protein_coding
ENSG00000243024.6	8.35625235014476	0.101784102043065	0.499620435016341	0.771727238347691	0.857898431930534	RPS11P6	transcribed_processed_pseudogene
ENSG00000171533.11	4.84071446813695	0.0945961959741024	0.579325821905247	0.77195131661284	0.858069729585831	MAP6	protein_coding
ENSG00000169084.13	1165.85490948642	-0.0260147375610517	0.0923422702298652	0.771942046889021	0.858069729585831	DHRSX	protein_coding
ENSG00000078795.16	12.6065619386856	-0.0991171932967079	0.467959934634878	0.77200141030069	0.858086513847207	PKD2L2	protein_coding
ENSG00000201900.1	4.55556848408297	-0.0937678634402382	0.57316263750444	0.772112258983614	0.858111806397138	RNY1P13	misc_RNA
ENSG00000248027.1	15.2035600266973	0.100164076037658	0.450213845347964	0.772104994955276	0.858111806397138	CTD-2383M3.1	antisense
ENSG00000271819.1	3.18257859761125	0.0847489519670581	0.615523769561958	0.772129150375044	0.858111806397138	RNU6-94P	snRNA
ENSG00000146007.10	1897.39856023989	0.0234125257583844	0.0812239189601947	0.772206763687044	0.858159168473601	ZMAT2	protein_coding
ENSG00000267938.1	9.7488729914897	0.101768743597693	0.482475233799352	0.772261378894425	0.858180969449388	AC007292.1	unprocessed_pseudogene
ENSG00000271980.1	4.64688083629159	0.0968071874018491	0.56618395938439	0.772320696104612	0.85820799334668	CTD-2256P15.4	antisense
ENSG00000202523.1	1.51818595423168	0.068769777299515	0.65013832296146	0.772410262840652	0.858268626749847	RF00019	misc_RNA
ENSG00000260793.2	72.6965803215344	-0.0652566340547123	0.242720643739042	0.772448459667467	0.858272177239837	RP5-882C2.2	antisense
ENSG00000120742.10	4358.67076982215	0.022823174483662	0.0792689823481896	0.772569581543678	0.858328970551064	SERP1	protein_coding
ENSG00000275882.1	9.15112176615239	0.100581458676413	0.51756926012783	0.772565402385191	0.858328970551064	IKBKGP1	unprocessed_pseudogene
ENSG00000258520.1	2.96495059232553	-0.0848960283815519	0.610442982504072	0.772647398282934	0.858376533766574	RP11-363J20.2	lincRNA
ENSG00000234367.1	6.62150342742346	-0.0966312024091312	0.547375507814511	0.772726869846671	0.858425931024792	PFN1P3	processed_pseudogene
ENSG00000108947.4	174.750269222558	0.0473742001153367	0.168332055754947	0.772786300994892	0.858453061823673	EFNB3	protein_coding
ENSG00000227008.2	10.6476899806306	-0.0991076146174389	0.476494047555012	0.772862941679654	0.85849930658785	RP3-417G15.1	processed_pseudogene
ENSG00000198324.13	337.305545049824	-0.0349052081269346	0.12290891490975	0.77290313812218	0.858505066583347	FAM109A	protein_coding
ENSG00000161692.17	527.821426758946	-0.0310805265747607	0.109486097543398	0.773026210036762	0.858602876129522	DBF4B	protein_coding
ENSG00000058673.16	14.7244106479506	-0.0974364314144777	0.445449289307039	0.773117662421384	0.858626667885084	ZC3H11A	protein_coding
ENSG00000259436.1	1.92968962298161	-0.0664319275635275	0.650842207194654	0.7730984412684	0.858626667885084	CTC-378H22.2	antisense
ENSG00000250320.5	54.1803737460961	-0.077060465489133	0.299510470044115	0.773180130688515	0.858649354077142	CTD-2269F5.1	antisense
ENSG00000049618.22	2922.20893880702	-0.0251637803463004	0.0882775402267822	0.773243140032276	0.858649354077142	ARID1B	protein_coding
ENSG00000257950.3	22.0921532137932	0.0919682000789818	0.37835386639055	0.77320895366013	0.858649354077142	P2RX5-TAX1BP3	protein_coding
ENSG00000275479.1	2.54091329842459	0.0823315511623897	0.619890495684797	0.773474752468909	0.858867654090934	RP11-334C17.6	lincRNA
ENSG00000166426.7	3.83337415799158	-0.0862503537550293	0.604386511750223	0.773604244530214	0.858972544834512	CRABP1	protein_coding
ENSG00000273133.1	4.32348585160008	-0.0903652974701689	0.590635433968767	0.773713082475862	0.859018046078839	RP11-799M12.2	antisense
ENSG00000237082.1	10.7683350826122	-0.0987242141951942	0.475882220387568	0.773715287537101	0.859018046078839	RP11-113J24.4	processed_pseudogene
ENSG00000069018.18	4.62754716199065	0.0926758033343541	0.587301867828377	0.774061010279503	0.859329173981977	TRPC7	protein_coding
ENSG00000240634.1	3.67980318493048	0.0921370494156359	0.584798701158676	0.774065608862359	0.859329173981977	RP11-1348G14.1	processed_pseudogene
ENSG00000228939.1	3.19189862707894	-0.0833008389304461	0.613160082326292	0.774264861797791	0.859511461638989	RP11-351N5.1	sense_intronic
ENSG00000275759.1	20.2009848548959	-0.0921981638070592	0.393024163205355	0.77433145009131	0.859546468433183	RP11-131L12.3	lincRNA
ENSG00000217495.2	1.58950395253775	0.0732735433482167	0.640395798834678	0.774461345661859	0.859573921919814	RP1-95L4.2	processed_pseudogene
ENSG00000010379.15	1.58950395253775	0.0732735433482167	0.640395798834678	0.774461345661859	0.859573921919814	SLC6A13	protein_coding
ENSG00000256050.2	3.09698874092272	0.0872546813822451	0.606347840529028	0.774443073751564	0.859573921919814	RP11-982M15.6	lincRNA
ENSG00000260613.1	2.23911736800281	-0.0769727517751525	0.630587328013689	0.774497690501633	0.859575353887505	RP3-522J7.6	lincRNA
ENSG00000272084.1	11.6738345141692	0.100202254776031	0.479346572723033	0.774596680715056	0.859624463835323	RP5-1126H10.2	3prime_overlapping_ncRNA
ENSG00000252569.1	2.46606540275622	-0.0761449815797304	0.632096562966906	0.774612053052702	0.859624463835323	RNU6-1153P	snRNA
ENSG00000080561.13	140.668825248355	0.0549827208412835	0.199226031896314	0.774735837874412	0.859722925307438	MID2	protein_coding
ENSG00000242349.5	4.09422266663673	0.0914781657658008	0.585683555929891	0.775027530256981	0.86000769614587	NPPA-AS1	antisense
ENSG00000119616.11	1781.37598797768	0.0227646642897107	0.0798012426545623	0.775091836422661	0.860040133984346	FCF1	protein_coding
ENSG00000103343.12	281.523961350401	0.0374287446223684	0.133125411871273	0.77520140936684	0.860083876706225	ZNF174	protein_coding
ENSG00000279074.1	3.74149802372013	-0.0908000425855642	0.585985610139686	0.7751772511441	0.860083876706225	RP11-322E11.3	TEC
ENSG00000228509.5	2.44192138404813	-0.0807493169431854	0.621266233164124	0.775619364561029	0.86042644906074	AC006460.2	antisense
ENSG00000272182.1	2.08916413479846	0.0761737941558871	0.633366078038546	0.775711683388512	0.86042644906074	RP11-802O23.3	antisense
ENSG00000239835.1	2.31637199862406	0.0823567760305657	0.619676474283289	0.775706098818132	0.86042644906074	RP11-767L7.1	processed_pseudogene
ENSG00000272717.1	3.26774339085609	0.0889761331750371	0.596232619590905	0.775678313843293	0.86042644906074	RP11-342I1.2	antisense
ENSG00000203546.7	6.90529668296163	0.0995594152361168	0.523148617965824	0.775720709162994	0.86042644906074	RP11-176H8.1	protein_coding
ENSG00000154102.10	1615.85952301415	-0.0262376112129492	0.0948363286214694	0.775616785190605	0.86042644906074	C16orf74	protein_coding
ENSG00000220201.7	14.1139064403864	0.0990184881286895	0.450194492251493	0.775760144227256	0.860431269069864	ZGLP1	protein_coding
ENSG00000201208.1	8.91478862392299	-0.0983325489162383	0.488325076435394	0.776056929699534	0.860721514910773	RF00019	misc_RNA
ENSG00000187109.13	14834.9791917141	-0.017581026870864	0.0624419894124775	0.776149328783444	0.860737339080007	NAP1L1	protein_coding
ENSG00000119596.17	2844.80531330187	-0.0247457804491901	0.0900089088279342	0.776195548916877	0.860737339080007	YLPM1	protein_coding
ENSG00000262482.1	9.41450952328632	-0.098005933765778	0.484588889192357	0.776202932031349	0.860737339080007	LA16c-321D4.2	antisense
ENSG00000231053.1	1.74733276833153	0.0702232998967112	0.643600022812902	0.776211605524905	0.860737339080007	RP13-26D14.2	processed_pseudogene
ENSG00000256588.1	2.52221050380985	0.0820857565585414	0.616995916914393	0.776473022581192	0.860988287361554	RP11-613F22.8	sense_intronic
ENSG00000255557.1	2.58336913920423	-0.0809202708931692	0.618326923154971	0.776554443305965	0.86103963392745	RP11-770G2.2	lincRNA
ENSG00000267198.1	8.58246531956267	0.0982561622335311	0.527214390507089	0.77667897059348	0.861138770027252	RP11-798G7.6	lincRNA
ENSG00000236496.2	1.86069212220721	0.0691090232106609	0.645445123466459	0.776722025691775	0.861147569380477	RP11-255J3.2	processed_pseudogene
ENSG00000131626.17	1465.98636756226	0.0237123036825684	0.084059627950081	0.77679480217792	0.861189318392476	PPFIA1	protein_coding
ENSG00000229336.1	1.66191748971004	0.0717488504833323	0.640862179184444	0.776947647650428	0.861319827661112	AP000568.2	processed_pseudogene
ENSG00000201390.1	1.73137244505147	0.0716216653416127	0.643394573005007	0.77722618666698	0.861589661991908	RNU6-1141P	snRNA
ENSG00000235602.5	1.92246484200756	-0.0701447746930798	0.641669704390829	0.777351233518041	0.861689326752673	POU5F1P3	processed_pseudogene
ENSG00000128805.14	1.79520583331131	0.0714343472439579	0.641033373070913	0.777436259031798	0.861744621088452	ARHGAP22	protein_coding
ENSG00000125149.11	717.511679629195	-0.0256987054115862	0.0920589538806538	0.777540969583993	0.861821729203503	C16orf70	protein_coding
ENSG00000226784.2	7.22898261658367	0.0986984941570117	0.529655859559508	0.777725631081173	0.861987443488584	PGAM4	protein_coding
ENSG00000244476.2	10.0076108133122	0.0995084089880228	0.489549768053801	0.777849982872631	0.862086301921798	ERVFRD-1	protein_coding
ENSG00000270772.1	2.06319984200026	-0.0753386378771214	0.631765465018063	0.778123644873757	0.862340723424623	PDHA1P1	processed_pseudogene
ENSG00000214353.7	22.4324527003258	-0.0924565377349585	0.414089980984794	0.778149879173632	0.862340723424623	RP11-394B2.4	antisense
ENSG00000254486.1	3.38386172736669	-0.0809403716483111	0.614338130729422	0.778631147529699	0.862835067271138	RP13-631K18.2	lincRNA
ENSG00000176593.7	36.4807835696301	0.0806865908986529	0.321117319474847	0.778734545401512	0.862910650629964	CTD-2368P22.1	processed_transcript
ENSG00000237481.1	3.29335947998564	-0.0826011269544985	0.608371318010521	0.778813770954035	0.862920449937368	RP4-803J11.2	antisense
ENSG00000227201.2	7.10814309925365	-0.0963987918823189	0.51937855244354	0.778807050849073	0.862920449937368	CTA-85E5.8	processed_pseudogene
ENSG00000075618.17	14928.0572532363	-0.0176395712034936	0.0592612883745413	0.778861024783763	0.862933814780528	FSCN1	protein_coding
ENSG00000176783.14	1743.69411995439	-0.0243929525260085	0.088020022326882	0.779208832549157	0.863280160074905	RUFY1	protein_coding
ENSG00000052841.14	2033.50702625453	-0.0217367257142619	0.0783451591168883	0.779311041108593	0.863354388679127	TTC17	protein_coding
ENSG00000164304.15	6.67167772176388	0.0607064419075433	0.659293786079225	0.779475124495638	0.863432640762793	CAGE1	protein_coding
ENSG00000164746.13	3.35643931790863	0.0834436659967289	0.610752502846298	0.779487311633536	0.863432640762793	C7orf57	protein_coding
ENSG00000226263.1	5.79557706682078	0.0969043715707154	0.540933636660927	0.779442208640294	0.863432640762793	RP5-1077I2.4	antisense
ENSG00000284485.1	36.2370533288046	-0.0775989788752174	0.313760229394382	0.77965499575485	0.863540365459355	MIR205	miRNA
ENSG00000238835.1	1.81390862792605	0.0686671264942874	0.644717961414506	0.779643040059003	0.863540365459355	SCARNA18	snoRNA
ENSG00000040487.12	314.076531932003	0.0349984566035708	0.126796440588459	0.779832837702184	0.863670150021137	PQLC2	protein_coding
ENSG00000015520.14	3.31350725358064	0.0834542975235939	0.609829340772328	0.779842616190938	0.863670150021137	NPC1L1	protein_coding
ENSG00000160097.16	8.1599983135649	0.0982404746021325	0.50390542168261	0.779924834896483	0.863722196571975	FNDC5	protein_coding
ENSG00000236358.1	2.43911695916542	0.0812257125284774	0.61595763005513	0.780193493566991	0.863980700707049	RP5-827C21.2	antisense
ENSG00000169032.9	2043.48265827403	-0.0196661728755327	0.071118035918468	0.78022957882636	0.863981642991383	MAP2K1	protein_coding
ENSG00000279766.1	5.48003774278953	-0.0898581363793179	0.578168101368832	0.780341138015219	0.864027352563793	RP11-642A1.2	TEC
ENSG00000229368.1	2.60800856613415	0.0815540684929782	0.617013767228077	0.780377206699509	0.864027352563793	AC090587.4	sense_overlapping
ENSG00000087299.11	827.809476920038	-0.0251242294565609	0.0912284673501923	0.780410601577265	0.864027352563793	L2HGDH	protein_coding
ENSG00000228728.1	4.12672520886922	0.0821684892996672	0.612944571383302	0.780411802315684	0.864027352563793	RP11-316K19.3	processed_pseudogene
ENSG00000197043.13	3.56166373868844	0.0894363533749749	0.585953095730529	0.780516498465121	0.864071592913473	ANXA6	protein_coding
ENSG00000137267.5	459.721688977763	0.0332385488576969	0.120632819569786	0.780522237389724	0.864071592913473	TUBB2A	protein_coding
ENSG00000051825.14	582.935872810847	0.0284463602522029	0.102830998839014	0.780597975518995	0.864116426242665	MPHOSPH9	protein_coding
ENSG00000254538.1	6.47442110112565	-0.095153395625287	0.537274791453704	0.78064512919462	0.864129614164919	RP11-463D19.1	lincRNA
ENSG00000186230.6	224.11795332	-0.0456347817558552	0.170041910217008	0.78075843524971	0.864216024500435	ZNF749	protein_coding
ENSG00000241878.11	886.420025551697	-0.0252227092210125	0.0918576409220539	0.780882192394935	0.864313994751115	PISD	protein_coding
ENSG00000140153.17	685.331457335092	-0.0270515812011748	0.0986112896151719	0.780939642810325	0.864338568330037	WDR20	protein_coding
ENSG00000233025.1	21.7195172442488	-0.0869884915964675	0.373783405908104	0.781090944742777	0.864467009209137	RP11-401L13.2	processed_pseudogene
ENSG00000124835.2	3.16775460837085	-0.0831905085822741	0.605584303004327	0.781231910552615	0.864583999578493	AC105760.3	antisense
ENSG00000134200.3	1.88403962122147	-0.0679261439600289	0.643617772765248	0.781332409105495	0.864617176031222	TSHB	protein_coding
ENSG00000266897.1	10.1439564095018	0.0971106069766437	0.47425088657535	0.781319847541005	0.864617176031222	AC005546.2	lincRNA
ENSG00000225313.5	96.4142602173254	-0.0566738891881134	0.216411592092701	0.781412188602821	0.864666438480585	RP11-415J8.3	antisense
ENSG00000235001.3	2.95750393593409	-0.0814425103461289	0.608760333099794	0.781487377639553	0.86471061716978	AC010129.1	processed_pseudogene
ENSG00000214013.9	316.097905006066	-0.0344115597577617	0.126992086525419	0.781672469896186	0.864815676491359	GANC	protein_coding
ENSG00000263884.1	5.2907540084909	0.0950441287200365	0.546883621848548	0.78164215201203	0.864815676491359	RP11-705O1.8	lincRNA
ENSG00000124215.16	29.1237044641015	0.0831486816022634	0.342711139578	0.781688130735063	0.864815676491359	CDH26	protein_coding
ENSG00000110422.11	1879.1121129825	0.0264790393478301	0.0956932638215977	0.782008267711798	0.865130824839206	HIPK3	protein_coding
ENSG00000157881.13	445.371727780461	0.0297284499048266	0.108552502535256	0.782302926608663	0.86541775978395	PANK4	protein_coding
ENSG00000230801.1	3.14555579208458	0.0836780356768223	0.608898059793087	0.78248595608798	0.865581185060376	RP11-243J16.8	processed_pseudogene
ENSG00000273249.1	5.59838885293585	0.0932347615395623	0.55499892911026	0.782584048961555	0.865650643476465	LL09NC01-251B2.3	antisense
ENSG00000231898.8	5.61511474362153	0.0946321866285002	0.546908639968739	0.782645993159465	0.865680111789582	AC012594.1	antisense
ENSG00000230081.2	2.46074161840162	-0.0667700361879117	0.643566250226249	0.782709836701349	0.865711678202696	RP11-165N19.4	processed_pseudogene
ENSG00000099326.8	613.296517799892	-0.0294303359395829	0.108537642932804	0.782747796056085	0.865714614004387	MZF1	protein_coding
ENSG00000186603.5	13.1637329200499	-0.092728063613935	0.43841961390501	0.78299656134621	0.865950689192243	HPDL	protein_coding
ENSG00000230409.3	32.6731156037076	-0.0799992610924382	0.335884509921699	0.783156080655779	0.866088046442085	RP11-259K5.3	processed_pseudogene
ENSG00000243964.1	5.24213307621156	-0.0926823671165904	0.549125140541529	0.783281283428519	0.866187442543101	RP11-16F15.1	processed_pseudogene
ENSG00000229487.1	3.61591192108666	-0.0862465913985749	0.590417278441321	0.78343209102217	0.866315143357593	RP1-298J18.3	antisense
ENSG00000149016.15	365.856788703464	0.032081664431731	0.118635753309435	0.783478543159247	0.866327442135999	TUT1	protein_coding
ENSG00000115596.3	37.0072402989785	-0.0745052216392949	0.305212784866525	0.783576127430662	0.866396276355109	WNT6	protein_coding
ENSG00000139547.7	44.1169314458838	0.0750341775459503	0.301962465307351	0.783841114105938	0.86665019203678	RDH16	protein_coding
ENSG00000168653.10	6838.28899449956	-0.0223585322612458	0.0821641704287366	0.783924649192017	0.86667776418842	NDUFS5	protein_coding
ENSG00000235849.1	4.15353863312103	-0.0871579620120929	0.580173654946811	0.783936740332741	0.86667776418842	RP3-435D1.4	antisense
ENSG00000213780.10	2.34016299844377	-0.075610739255995	0.626919080682677	0.784075025961597	0.866791565375966	GTF2H4	protein_coding
ENSG00000236021.1	4.79677211594791	0.089253026348794	0.582020134255685	0.784129380046476	0.866812574525275	RP11-195C7.1	antisense
ENSG00000207547.1	9.5506390089797	-0.0945119471956818	0.481340777647416	0.784200148431417	0.86685172608244	MIR25	miRNA
ENSG00000202343.1	7.62350867282588	0.095924874442451	0.509585756837855	0.784321214631759	0.866946470608788	RF00410	snoRNA
